s	betax	betay
3.091991439999745e+02	1.760484192060612e+00	9.203924933769278e+00
3.092321939999745e+02	1.880796178964379e+00	8.784651371871380e+00
3.092652439999745e+02	2.006285159284512e+00	8.375394423282986e+00
3.092982939999745e+02	2.136951133021012e+00	7.976154088004095e+00
3.093313439999745e+02	2.272794100173878e+00	7.586930366034707e+00
3.093643939999745e+02	2.413814060743110e+00	7.207723257374823e+00
3.093974439999745e+02	2.560011014728709e+00	6.838532762024442e+00
3.094304939999745e+02	2.711384962130674e+00	6.479358879983566e+00
3.094635439999745e+02	2.867935902949005e+00	6.130201611252192e+00
3.094965939999746e+02	3.029663837183703e+00	5.791060955830321e+00
3.095296439999746e+02	3.196568764834767e+00	5.461936913717954e+00
3.095446439999745e+02	3.270500472100150e+00	5.321695530651104e+00
3.095596439999745e+02	3.338229504769789e+00	5.194787027715286e+00
3.095746439999745e+02	3.399461460518733e+00	5.080659398101751e+00
3.095896439999745e+02	3.453930178301666e+00	4.978816227250754e+00
3.096046439999745e+02	3.501398895292950e+00	4.888814533624936e+00
3.096196439999745e+02	3.541661276039477e+00	4.810262841897342e+00
3.096346439999745e+02	3.574542309352799e+00	4.742819480173107e+00
3.096496439999744e+02	3.599899069041994e+00	4.686191093838355e+00
3.096646439999744e+02	3.617621335180521e+00	4.640131369572052e+00
3.096796439999744e+02	3.627632073206554e+00	4.604439963970755e+00
3.096871439999744e+02	3.630718303889268e+00	4.589181926305608e+00
3.096946439999744e+02	3.633836845643871e+00	4.573973684938239e+00
3.097021439999744e+02	3.636987698470362e+00	4.558815239868649e+00
3.097096439999744e+02	3.640170862368742e+00	4.543706591096837e+00
3.097171439999744e+02	3.643386337339011e+00	4.528647738622802e+00
3.097246439999744e+02	3.646634123381169e+00	4.513638682446547e+00
3.097321439999744e+02	3.649914220495215e+00	4.498679422568070e+00
3.097396439999744e+02	3.653226628681150e+00	4.483769958987370e+00
3.097471439999744e+02	3.656571347938974e+00	4.468910291704449e+00
3.097546439999743e+02	3.659948378268687e+00	4.454100420719307e+00
3.097686439999744e+02	3.666338618285382e+00	4.426588560974873e+00
3.097826439999744e+02	3.672841444437013e+00	4.399250213663588e+00
3.097966439999744e+02	3.679456856723581e+00	4.372085378785449e+00
3.098106439999744e+02	3.686184855145087e+00	4.345094056340457e+00
3.098246439999744e+02	3.693025439701529e+00	4.318276246328614e+00
3.098386439999744e+02	3.699978610392908e+00	4.291631948749917e+00
3.098526439999744e+02	3.707044367219224e+00	4.265161163604367e+00
3.098666439999744e+02	3.714222710180477e+00	4.238863890891965e+00
3.098806439999744e+02	3.721513639276667e+00	4.212740130612710e+00
3.098946439999744e+02	3.728917154507793e+00	4.186789882766603e+00
3.099021439999744e+02	3.732929635917985e+00	4.172959338971100e+00
3.099096439999744e+02	3.736974428400066e+00	4.159178591473374e+00
3.099171439999744e+02	3.741051531954036e+00	4.145447640273427e+00
3.099246439999744e+02	3.745160946579894e+00	4.131766485371259e+00
3.099321439999744e+02	3.749302672277641e+00	4.118135126766868e+00
3.099396439999744e+02	3.753476709047276e+00	4.104553564460256e+00
3.099471439999744e+02	3.757683056888801e+00	4.091021798451421e+00
3.099546439999744e+02	3.761921715802215e+00	4.077539828740365e+00
3.099621439999744e+02	3.766192685787517e+00	4.064107655327088e+00
3.099696439999744e+02	3.770495966844708e+00	4.050725278211588e+00
3.099846439999744e+02	3.775098397812547e+00	4.028492619049861e+00
3.099996439999744e+02	3.771615292722746e+00	4.015172137884974e+00
3.100146439999743e+02	3.760061791821609e+00	4.010705895365909e+00
3.100296439999743e+02	3.740488115485725e+00	4.015074464927675e+00
3.100446439999743e+02	3.712979345925689e+00	4.028296848292670e+00
3.100596439999743e+02	3.677655057353562e+00	4.050430558121405e+00
3.100746439999743e+02	3.634668796221626e+00	4.081571868172103e+00
3.100896439999743e+02	3.584207413791728e+00	4.121856232057281e+00
3.101046439999743e+02	3.526490253936386e+00	4.171458872418733e+00
3.101196439999742e+02	3.461768199702077e+00	4.230595543083648e+00
3.101271439999742e+02	3.427802838558295e+00	4.262660827880461e+00
3.101346439999742e+02	3.394037585049768e+00	4.294873663613828e+00
3.101421439999742e+02	3.360472439176498e+00	4.327234050283748e+00
3.101496439999742e+02	3.327107400938483e+00	4.359741987890220e+00
3.101571439999742e+02	3.293942470335725e+00	4.392397476433246e+00
3.101646439999742e+02	3.260977647368222e+00	4.425200515912824e+00
3.101721439999742e+02	3.228212932035975e+00	4.458151106328955e+00
3.101796439999742e+02	3.195648324338984e+00	4.491249247681639e+00
3.101871439999742e+02	3.163283824277249e+00	4.524494939970877e+00
3.101946439999742e+02	3.131119431850770e+00	4.557888183196667e+00
3.102036439999742e+02	3.092786303017533e+00	4.598154842303865e+00
3.102126439999742e+02	3.054741329179064e+00	4.638633974759699e+00
3.102216439999742e+02	3.016984510335365e+00	4.679325580564170e+00
3.102306439999742e+02	2.979515846486433e+00	4.720229659717277e+00
3.102396439999742e+02	2.942335337632270e+00	4.761346212219021e+00
3.102486439999743e+02	2.905442983772876e+00	4.802675238069400e+00
3.102576439999743e+02	2.868838784908250e+00	4.844216737268416e+00
3.102666439999743e+02	2.832522741038393e+00	4.885970709816069e+00
3.102756439999743e+02	2.796494852163304e+00	4.927937155712357e+00
3.102846439999743e+02	2.760755118282984e+00	4.970116074957282e+00
3.102991939999743e+02	2.703585369678596e+00	5.038754738379130e+00
3.103137439999743e+02	2.647168746170256e+00	5.107948724505790e+00
3.103282939999743e+02	2.591505247757966e+00	5.177698033337260e+00
3.103428439999743e+02	2.536594874441726e+00	5.248002664873542e+00
3.103573939999742e+02	2.482437626221534e+00	5.318862619114634e+00
3.103719439999742e+02	2.429033503097392e+00	5.390277896060536e+00
3.103864939999742e+02	2.376382505069298e+00	5.462248495711250e+00
3.104010439999742e+02	2.324484632137255e+00	5.534774418066774e+00
3.104155939999742e+02	2.273339884301260e+00	5.607855663127109e+00
3.104301439999742e+02	2.222948261561314e+00	5.681492230892256e+00
3.104301439999742e+02	2.222948261561314e+00	5.681492230892256e+00
3.104376439999742e+02	2.197267356517127e+00	5.719666124462363e+00
3.104451439999742e+02	2.171786559108196e+00	5.757987568969024e+00
3.104526439999742e+02	2.146505869334520e+00	5.796456564412237e+00
3.104601439999742e+02	2.121425287196101e+00	5.835073110792004e+00
3.104676439999741e+02	2.096544812692938e+00	5.873837208108323e+00
3.104751439999741e+02	2.071864445825030e+00	5.912748856361196e+00
3.104826439999741e+02	2.047384186592379e+00	5.951808055550622e+00
3.104901439999741e+02	2.023104034994983e+00	5.991014805676600e+00
3.104976439999741e+02	1.999023991032843e+00	6.030369106739132e+00
3.105051439999741e+02	1.975144054705959e+00	6.069870958738216e+00
3.105191439999741e+02	1.931103572657661e+00	6.144002529864529e+00
3.105331439999741e+02	1.887760354547321e+00	6.218648234031986e+00
3.105471439999741e+02	1.845114400374940e+00	6.293808071240588e+00
3.105611439999741e+02	1.803165710140517e+00	6.369482041490334e+00
3.105751439999742e+02	1.761914283844052e+00	6.445670144781226e+00
3.105891439999742e+02	1.721360121485546e+00	6.522372381113262e+00
3.106031439999742e+02	1.681503223064998e+00	6.599588750486443e+00
3.106171439999742e+02	1.642343588582408e+00	6.677319252900768e+00
3.106311439999742e+02	1.603881218037777e+00	6.755563888356238e+00
3.106451439999742e+02	1.566116111431105e+00	6.834322656852852e+00
3.106536439999742e+02	1.543527479685560e+00	6.882391317175079e+00
3.106621439999743e+02	1.521195875080410e+00	6.930649498478035e+00
3.106706439999743e+02	1.499121297615656e+00	6.979097200761718e+00
3.106791439999743e+02	1.477303747291298e+00	7.027734424026129e+00
3.106876439999743e+02	1.455743224107334e+00	7.076561168271269e+00
3.106961439999744e+02	1.434439728063767e+00	7.125577433497137e+00
3.107046439999744e+02	1.413393259160594e+00	7.174783219703732e+00
3.107131439999744e+02	1.392603817397817e+00	7.224178526891056e+00
3.107216439999744e+02	1.372071402775435e+00	7.273763355059108e+00
3.107301439999745e+02	1.351796015293449e+00	7.323537704207888e+00
3.107416439999745e+02	1.325721387908849e+00	7.385947828770348e+00
3.107531439999745e+02	1.301964288042347e+00	7.438124856711008e+00
3.107646439999745e+02	1.280457192796559e+00	7.479920559669145e+00
3.107761439999745e+02	1.261138974281572e+00	7.511216201319998e+00
3.107876439999745e+02	1.243954725876049e+00	7.531922874689701e+00
3.107991439999745e+02	1.228855606170550e+00	7.541981754728787e+00
3.108106439999746e+02	1.215798700149513e+00	7.541364265426746e+00
3.108221439999746e+02	1.204746897217353e+00	7.530072160992866e+00
3.108336439999746e+02	1.195668785721996e+00	7.508137520872744e+00
3.108451439999746e+02	1.188538563676062e+00	7.475622658614628e+00
3.108526439999746e+02	1.184569621473372e+00	7.451013518992456e+00
3.108601439999746e+02	1.180702130640159e+00	7.426460025566599e+00
3.108676439999746e+02	1.176936091176426e+00	7.401962178337057e+00
3.108751439999746e+02	1.173271503082170e+00	7.377519977303831e+00
3.108826439999746e+02	1.169708366357392e+00	7.353133422466921e+00
3.108901439999746e+02	1.166246681002093e+00	7.328802513826326e+00
3.108976439999745e+02	1.162886447016271e+00	7.304527251382046e+00
3.109051439999745e+02	1.159627664399929e+00	7.280307635134082e+00
3.109126439999745e+02	1.156470333153064e+00	7.256143665082433e+00
3.109201439999745e+02	1.153414453275677e+00	7.232035341227100e+00
3.109401439999745e+02	1.145806374207780e+00	7.167734718253592e+00
3.109601439999745e+02	1.138955238662312e+00	7.103603998088272e+00
3.109801439999745e+02	1.132860616918760e+00	7.039647285075340e+00
3.110001439999745e+02	1.127522126707070e+00	6.975868672422598e+00
3.110201439999744e+02	1.122939433183661e+00	6.912272241939486e+00
3.110401439999744e+02	1.119112248910431e+00	6.848862063775847e+00
3.110601439999744e+02	1.116040333836723e+00	6.785642196161442e+00
3.110801439999744e+02	1.113723495284272e+00	6.722616685146217e+00
3.111001439999744e+02	1.112161587935117e+00	6.659789564341364e+00
3.111201439999743e+02	1.111354513822487e+00	6.597164854661171e+00
3.111401439999743e+02	1.111286937096409e+00	6.534836100859842e+00
3.111601439999743e+02	1.111938366633859e+00	6.472925022438078e+00
3.111801439999743e+02	1.113308801358512e+00	6.411431619401216e+00
3.112001439999743e+02	1.115398239006061e+00	6.350355891754554e+00
3.112201439999743e+02	1.118206676124229e+00	6.289697839503356e+00
3.112401439999742e+02	1.121734108072766e+00	6.229457462652848e+00
3.112601439999742e+02	1.125980529023462e+00	6.169634761208222e+00
3.112801439999742e+02	1.130945931960156e+00	6.110229735174634e+00
3.113001439999742e+02	1.136630308678747e+00	6.051242384557204e+00
3.113201439999742e+02	1.143033649787207e+00	5.992672709361015e+00
3.113401439999741e+02	1.150157784945246e+00	5.934510302745920e+00
3.113601439999741e+02	1.158000550500806e+00	5.876765673416352e+00
3.113801439999741e+02	1.166561929112210e+00	5.819438821377284e+00
3.114001439999741e+02	1.175841901848807e+00	5.762529746633658e+00
3.114201439999741e+02	1.185840448191012e+00	5.706038449190377e+00
3.114401439999741e+02	1.196557546030354e+00	5.649964929052310e+00
3.114601439999740e+02	1.207993171669522e+00	5.594309186224289e+00
3.114801439999740e+02	1.220147299822421e+00	5.539071220711111e+00
3.115001439999740e+02	1.233019903614223e+00	5.484251032517535e+00
3.115201439999740e+02	1.246610954581432e+00	5.429848621648286e+00
3.115401439999740e+02	1.260920584492017e+00	5.375861831840834e+00
3.115601439999739e+02	1.275947918054520e+00	5.322292840996409e+00
3.115801439999739e+02	1.291692905841877e+00	5.269141649119627e+00
3.116001439999739e+02	1.308155496066554e+00	5.216408256215069e+00
3.116201439999739e+02	1.325335634580721e+00	5.164092662287281e+00
3.116401439999739e+02	1.343233264876428e+00	5.112194867340770e+00
3.116601439999739e+02	1.361848328085789e+00	5.060714871380008e+00
3.116801439999738e+02	1.381180762981181e+00	5.009652674409431e+00
3.117001439999738e+02	1.401230505975440e+00	4.959008276433441e+00
3.117201439999738e+02	1.421997491122074e+00	4.908781677456401e+00
3.117401439999738e+02	1.443374193921095e+00	4.859333711861154e+00
3.117601439999738e+02	1.465266197147651e+00	4.810957414334866e+00
3.117801439999737e+02	1.487667400822418e+00	4.763639626226351e+00
3.118001439999737e+02	1.510571563082658e+00	4.717367476805512e+00
3.118201439999737e+02	1.533972301921444e+00	4.672128379762420e+00
3.118401439999737e+02	1.557863096965946e+00	4.627910029783762e+00
3.118601439999737e+02	1.582237291294258e+00	4.584700399205722e+00
3.118801439999737e+02	1.607088093290288e+00	4.542487734742377e+00
3.119001439999736e+02	1.632408578536167e+00	4.501260554288736e+00
3.119201439999736e+02	1.658191691741665e+00	4.461007643797535e+00
3.119301439999736e+02	1.671328022780652e+00	4.441048513767307e+00
3.119401439999736e+02	1.684636321741592e+00	4.421179067386365e+00
3.119501439999736e+02	1.698116588624484e+00	4.401399304654708e+00
3.119601439999736e+02	1.711768823429330e+00	4.381709225572337e+00
3.119701439999736e+02	1.725593026156128e+00	4.362108830139251e+00
3.119801439999736e+02	1.739589196804880e+00	4.342598118355450e+00
3.119901439999736e+02	1.753757335375584e+00	4.323177090220934e+00
3.120001439999735e+02	1.768097441868240e+00	4.303845745735703e+00
3.120101439999735e+02	1.782609516282850e+00	4.284604084899758e+00
3.120201439999735e+02	1.797293558619413e+00	4.265452107713098e+00
3.120301439999735e+02	1.812149568877928e+00	4.246389814175723e+00
3.120401439999735e+02	1.827177547058396e+00	4.227417204287634e+00
3.120501439999735e+02	1.842377493160817e+00	4.208534278048830e+00
3.120601439999735e+02	1.857749407185191e+00	4.189741035459311e+00
3.120701439999735e+02	1.873293289131518e+00	4.171037476519077e+00
3.120801439999735e+02	1.889009138999797e+00	4.152423601228128e+00
3.120901439999735e+02	1.904896956790030e+00	4.133899409586466e+00
3.121001439999735e+02	1.920956742502215e+00	4.115464901594088e+00
3.121101439999734e+02	1.937188496136353e+00	4.097120077250995e+00
3.121201439999734e+02	1.953592217692444e+00	4.078864936557188e+00
3.121281439999734e+02	1.966839011841122e+00	4.064325396229627e+00
3.121361439999734e+02	1.980195865459851e+00	4.049843253437609e+00
3.121441439999734e+02	1.993662778548629e+00	4.035418508181133e+00
3.121521439999734e+02	2.007239751107457e+00	4.021051160460200e+00
3.121601439999733e+02	2.020926783136335e+00	4.006741210274809e+00
3.121681439999733e+02	2.034723874635263e+00	3.992488657624961e+00
3.121761439999733e+02	2.048631025604240e+00	3.978293502510656e+00
3.121841439999733e+02	2.062648236043268e+00	3.964155744931893e+00
3.121921439999733e+02	2.076775505952345e+00	3.950075384888672e+00
3.122001439999732e+02	2.091012835331472e+00	3.936052422380995e+00
3.122001439999732e+02	2.091012835331472e+00	3.936052422380995e+00
3.122198439999732e+02	2.126541464804225e+00	3.901765574558731e+00
3.122395439999733e+02	2.162737484585284e+00	3.867826780010978e+00
3.122592439999733e+02	2.199600894674651e+00	3.834236038737737e+00
3.122789439999733e+02	2.237131695072323e+00	3.800993350739007e+00
3.122986439999733e+02	2.275329885778303e+00	3.768098716014788e+00
3.123183439999733e+02	2.314195466792590e+00	3.735552134565080e+00
3.123380439999733e+02	2.353728438115183e+00	3.703353606389884e+00
3.123577439999733e+02	2.393928799746083e+00	3.671503131489198e+00
3.123774439999733e+02	2.434796551685289e+00	3.640000709863024e+00
3.123971439999733e+02	2.476331693932803e+00	3.608846341511361e+00
3.124331439999733e+02	2.534629627161377e+00	3.580261032270478e+00
3.124691439999733e+02	2.555498051683114e+00	3.607433529706037e+00
3.125051439999733e+02	2.538298703851102e+00	3.691199166541642e+00
3.125411439999733e+02	2.483557628094826e+00	3.834133053060338e+00
3.125771439999733e+02	2.392949087778611e+00	4.040629240747609e+00
3.126131439999733e+02	2.269244357625338e+00	4.317035803544168e+00
3.126491439999733e+02	2.116226963896198e+00	4.671849989355565e+00
3.126851439999733e+02	1.938576964717307e+00	5.115979441136235e+00
3.127211439999733e+02	1.741727809855389e+00	5.663077517966206e+00
3.127571439999733e+02	1.531700157906038e+00	6.329963024509307e+00
3.127661439999733e+02	1.478597499454491e+00	6.514622240584276e+00
3.127751439999733e+02	1.426539310826796e+00	6.701961560462525e+00
3.127841439999733e+02	1.375525592022953e+00	6.891980984144053e+00
3.127931439999733e+02	1.325556343042961e+00	7.084680511628860e+00
3.128021439999733e+02	1.276631563886822e+00	7.280060142916946e+00
3.128111439999734e+02	1.228751254554534e+00	7.478119878008312e+00
3.128201439999734e+02	1.181915415046098e+00	7.678859716902957e+00
3.128291439999734e+02	1.136124045361513e+00	7.882279659600881e+00
3.128381439999734e+02	1.091377145500781e+00	8.088379706102085e+00
3.128471439999734e+02	1.047674715463900e+00	8.297159856406568e+00
3.129341439999734e+02	6.959064622417372e-01	1.024882270130522e+01
3.130211439999734e+02	4.568490202890284e-01	1.193969770443824e+01
3.131081439999734e+02	3.103027675693114e-01	1.322871631029346e+01
3.131951439999734e+02	2.438849943387761e-01	1.400833657022335e+01
3.132821439999734e+02	2.519836020791689e-01	1.421351529433360e+01
3.133691439999733e+02	3.352828983528952e-01	1.382713456073263e+01
3.134561439999733e+02	5.008214186972230e-01	1.288142985215324e+01
3.135431439999733e+02	7.625866613306438e-01	1.145530067147598e+01
3.136301439999733e+02	1.142696987933460e+00	9.667728009678385e+00
3.137171439999733e+02	1.673270557500497e+00	7.667847842397673e+00
3.137261439999733e+02	1.738068340088326e+00	7.456922193575868e+00
3.137351439999733e+02	1.804192051376239e+00	7.248959619510062e+00
3.137441439999733e+02	1.871641691364238e+00	7.043960120200256e+00
3.137531439999734e+02	1.940417260052321e+00	6.841923695646451e+00
3.137621439999734e+02	2.010518757440490e+00	6.642850345848646e+00
3.137711439999734e+02	2.081946183528743e+00	6.446740070806841e+00
3.137801439999734e+02	2.154699538317081e+00	6.253592870521037e+00
3.137891439999734e+02	2.228778821805505e+00	6.063408744991232e+00
3.137981439999734e+02	2.304184033994013e+00	5.876187694217428e+00
3.138071439999734e+02	2.380915174882606e+00	5.691929718199624e+00
3.138321439999734e+02	2.589509658878646e+00	5.220123470760162e+00
3.138571439999734e+02	2.782832047699639e+00	4.814598619624243e+00
3.138821439999734e+02	2.957360456288762e+00	4.467944944058473e+00
3.139071439999734e+02	3.109915382272028e+00	4.173827985775552e+00
3.139321439999733e+02	3.237717629109182e+00	3.926873298360654e+00
3.139571439999733e+02	3.338438936601760e+00	3.722568239148937e+00
3.139821439999733e+02	3.410244396388007e+00	3.557179508981381e+00
3.140071439999733e+02	3.451825879712835e+00	3.427684933029675e+00
3.140321439999732e+02	3.462425868496442e+00	3.331718236110211e+00
3.140571439999732e+02	3.441851255554880e+00	3.267525803357623e+00
3.140646439999732e+02	3.431050870986589e+00	3.252936346463691e+00
3.140721439999732e+02	3.420300195975964e+00	3.238414040236339e+00
3.140796439999732e+02	3.409599230523003e+00	3.223958884675565e+00
3.140871439999732e+02	3.398947974627707e+00	3.209570879781371e+00
3.140946439999732e+02	3.388346428290075e+00	3.195250025553755e+00
3.141021439999732e+02	3.377794591510108e+00	3.180996321992718e+00
3.141096439999732e+02	3.367292464287806e+00	3.166809769098260e+00
3.141171439999732e+02	3.356840046623168e+00	3.152690366870381e+00
3.141246439999732e+02	3.346437338516196e+00	3.138638115309080e+00
3.141321439999732e+02	3.336084339966888e+00	3.124653014414359e+00
3.141421439999731e+02	3.322357667879733e+00	3.106110669813853e+00
3.141521439999731e+02	3.308719368339537e+00	3.087687704176153e+00
3.141621439999731e+02	3.295169441346301e+00	3.069384117501261e+00
3.141721439999731e+02	3.281707886900024e+00	3.051199909789176e+00
3.141821439999731e+02	3.268334705000707e+00	3.033135081039897e+00
3.141921439999731e+02	3.255049895648350e+00	3.015189631253425e+00
3.142021439999731e+02	3.241853458842952e+00	2.997363560429761e+00
3.142121439999731e+02	3.228745394584513e+00	2.979656868568903e+00
3.142221439999731e+02	3.215725702873033e+00	2.962069555670852e+00
3.142321439999731e+02	3.202794383708513e+00	2.944601621735608e+00
3.142396439999731e+02	3.193153888819065e+00	2.931579013728517e+00
3.142471439999730e+02	3.183563103487282e+00	2.918623556388005e+00
3.142546439999730e+02	3.174022027713164e+00	2.905735249714072e+00
3.142621439999730e+02	3.164530661496710e+00	2.892914093706718e+00
3.142696439999730e+02	3.155089004837921e+00	2.880160088365943e+00
3.142771439999730e+02	3.145697057736796e+00	2.867473233691747e+00
3.142846439999730e+02	3.136354820193337e+00	2.854853529684129e+00
3.142921439999730e+02	3.127062292207542e+00	2.842300976343091e+00
3.142996439999730e+02	3.117819473779411e+00	2.829815573668631e+00
3.143071439999730e+02	3.108626364908945e+00	2.817397321660750e+00
3.143071439999730e+02	3.108626364908945e+00	2.817397321660750e+00
3.143704673999730e+02	3.032989500030011e+00	2.715225470789289e+00
3.144337907999730e+02	2.960896244365512e+00	2.617840540824458e+00
3.144971141999730e+02	2.892346597915448e+00	2.525242531766259e+00
3.145604375999730e+02	2.827340560679820e+00	2.437431443614690e+00
3.146237609999730e+02	2.765878132658627e+00	2.354407276369752e+00
3.146870843999730e+02	2.707959313851870e+00	2.276170030031445e+00
3.147504077999730e+02	2.653584104259548e+00	2.202719704599769e+00
3.148137311999730e+02	2.602752503881661e+00	2.134056300074724e+00
3.148770545999730e+02	2.555464512718210e+00	2.070179816456310e+00
3.149403779999730e+02	2.511720130769194e+00	2.011090253744527e+00
3.149403779999730e+02	2.511720130769194e+00	2.011090253744527e+00
3.149403779999730e+02	2.511720130769194e+00	2.011090253744527e+00
3.150153779999730e+02	2.464493443787072e+00	1.947297133928108e+00
3.150903779999730e+02	2.422237712571419e+00	1.890219080769578e+00
3.151653779999730e+02	2.384952937122232e+00	1.839856094268936e+00
3.152403779999730e+02	2.352639117439514e+00	1.796208174426182e+00
3.153153779999730e+02	2.325296253523264e+00	1.759275321241317e+00
3.153903779999729e+02	2.302924345373480e+00	1.729057534714341e+00
3.154653779999729e+02	2.285523392990165e+00	1.705554814845253e+00
3.155403779999729e+02	2.273093396373318e+00	1.688767161634054e+00
3.156153779999729e+02	2.265634355522938e+00	1.678694575080743e+00
3.156903779999729e+02	2.263146270439025e+00	1.675337055185320e+00
3.156903779999729e+02	2.263146270439025e+00	1.675337055185320e+00
3.156903779999729e+02	2.263146270439025e+00	1.675337055185320e+00
3.156903779999729e+02	2.263146270439025e+00	1.675337055185320e+00
3.157653779999729e+02	2.265629141121581e+00	1.678694601947787e+00
3.158403779999729e+02	2.273082967570604e+00	1.688767215368141e+00
3.159153779999729e+02	2.285507749786095e+00	1.705554895446385e+00
3.159903779999728e+02	2.302903487768054e+00	1.729057642182516e+00
3.160653779999728e+02	2.325270181516480e+00	1.759275455576537e+00
3.161403779999728e+02	2.352607831031374e+00	1.796208335628446e+00
3.162153779999728e+02	2.384916436312736e+00	1.839856282338243e+00
3.162903779999728e+02	2.422195997360565e+00	1.890219295705929e+00
3.163653779999728e+02	2.464446514174862e+00	1.947297375731503e+00
3.164403779999728e+02	2.511667986755627e+00	2.011090522414966e+00
3.164403779999728e+02	2.511667986755627e+00	2.011090522414966e+00
3.164403779999728e+02	2.511667986755627e+00	2.011090522414966e+00
3.165037013999728e+02	2.555407966123004e+00	2.070180107810917e+00
3.165670247999728e+02	2.602691554704816e+00	2.134056614113499e+00
3.166303481999728e+02	2.653518752501064e+00	2.202720041322712e+00
3.166936715999728e+02	2.707889559511747e+00	2.276170389438556e+00
3.167569949999728e+02	2.765803975736866e+00	2.354407658461031e+00
3.168203183999728e+02	2.827262001176420e+00	2.437431848390136e+00
3.168836417999728e+02	2.892263635830409e+00	2.525242959225873e+00
3.169469651999728e+02	2.960808879698834e+00	2.617840990968241e+00
3.170102885999728e+02	3.032897732781695e+00	2.715225943617239e+00
3.170736119999728e+02	3.108530195078990e+00	2.817397817172868e+00
3.170736119999728e+02	3.108530195078990e+00	2.817397817172868e+00
3.170811119999728e+02	3.117722782509321e+00	2.829816071867454e+00
3.170886119999728e+02	3.126965079497315e+00	2.842301477228618e+00
3.170961119999728e+02	3.136257086042975e+00	2.854854033256362e+00
3.171036119999728e+02	3.145598802146299e+00	2.867473739950684e+00
3.171111119999728e+02	3.154990227807288e+00	2.880160597311585e+00
3.171186119999728e+02	3.164431363025941e+00	2.892914605339065e+00
3.171261119999727e+02	3.173922207802260e+00	2.905735764033124e+00
3.171336119999727e+02	3.183462762136243e+00	2.918624073393762e+00
3.171411119999727e+02	3.193053026027890e+00	2.931579533420978e+00
3.171486119999727e+02	3.202692999477202e+00	2.944602144114774e+00
3.171586119999727e+02	3.215623623388208e+00	2.962070081632290e+00
3.171686119999727e+02	3.228642619846173e+00	2.979657398112613e+00
3.171786119999727e+02	3.241749988851098e+00	2.997364093555743e+00
3.171886119999727e+02	3.254945730402982e+00	3.015190167961680e+00
3.171986119999727e+02	3.268229844501825e+00	3.033135621330424e+00
3.172086119999727e+02	3.281602331147628e+00	3.051200453661975e+00
3.172186119999727e+02	3.295063190340390e+00	3.069384664956333e+00
3.172286119999727e+02	3.308612422080112e+00	3.087688255213498e+00
3.172386119999726e+02	3.322250026366793e+00	3.106111224433469e+00
3.172486119999726e+02	3.335976003200434e+00	3.124653572616248e+00
3.172561119999726e+02	3.346328480309607e+00	3.138638676197674e+00
3.172636119999726e+02	3.356730666976444e+00	3.152690930445679e+00
3.172711119999726e+02	3.367182563200946e+00	3.166810335360263e+00
3.172786119999726e+02	3.377684168983112e+00	3.180996890941426e+00
3.172861119999726e+02	3.388235484322943e+00	3.195250597189168e+00
3.172936119999726e+02	3.398836509220439e+00	3.209571454103489e+00
3.173011119999726e+02	3.409487243675600e+00	3.223959461684388e+00
3.173086119999726e+02	3.420187687688426e+00	3.238414619931866e+00
3.173161119999726e+02	3.430937841258916e+00	3.252936928845924e+00
3.173236119999726e+02	3.441737704387070e+00	3.267526388426560e+00
3.173486119999725e+02	3.462311101635177e+00	3.331718832834853e+00
3.173736119999725e+02	3.451710953624540e+00	3.427685546968537e+00
3.173986119999725e+02	3.410130370439854e+00	3.557180146007539e+00
3.174236119999725e+02	3.338326853762458e+00	3.722568905557342e+00
3.174486119999725e+02	3.237608496948510e+00	3.926874000983165e+00
3.174736119999724e+02	3.109810154605249e+00	4.173828732105773e+00
3.174986119999724e+02	2.957260015800327e+00	4.467945742388687e+00
3.175236119999724e+02	2.782737189862726e+00	4.814599479196938e+00
3.175486119999724e+02	2.589421077463482e+00	5.220124401936918e+00
3.175736119999723e+02	2.380833449317588e+00	5.691930732650453e+00
3.175826119999724e+02	2.304104847307435e+00	5.876188741177084e+00
3.175916119999724e+02	2.228702136369891e+00	6.063409824967374e+00
3.176006119999724e+02	2.154625316504955e+00	6.253593984021323e+00
3.176096119999724e+02	2.081874387712627e+00	6.446741218338931e+00
3.176186119999724e+02	2.010449349992908e+00	6.642851527920199e+00
3.176276119999724e+02	1.940350203345797e+00	6.841924912765127e+00
3.176366119999724e+02	1.871576947771295e+00	7.043961372873714e+00
3.176456119999725e+02	1.804129583269402e+00	7.248960908245960e+00
3.176546119999725e+02	1.738008109840116e+00	7.456923518881865e+00
3.176636119999725e+02	1.673212527483440e+00	7.667849204781430e+00
3.177506119999725e+02	1.142657331937643e+00	9.667729722631258e+00
3.178376119999725e+02	7.625609451888457e-01	1.145530269592945e+01
3.179246119999725e+02	5.008063861172145e-01	1.288143212305049e+01
3.180116119999724e+02	3.352761957707136e-01	1.382713699245622e+01
3.180986119999724e+02	2.519835797901678e-01	1.421351778784846e+01
3.181856119999724e+02	2.438905671026329e-01	1.400833902133919e+01
3.182726119999724e+02	3.103133229105423e-01	1.322871861835732e+01
3.183596119999724e+02	4.568643667446848e-01	1.193969978073190e+01
3.184466119999724e+02	6.959268131833731e-01	1.024882447644687e+01
3.185336119999724e+02	1.047700707126815e+00	8.297161286139328e+00
3.185426119999724e+02	1.091403770178614e+00	8.088381098986698e+00
3.185516119999724e+02	1.136151303228586e+00	7.882281016114723e+00
